Inst |timeTL |backtTL |makespanTL |propTL |timeH |backtH |makespanH |propH |timeCTLH |backtCTLH |makespanCTLH |propCTLH |timeCH |backtCH |makespanCH |propCH |
j30_14_10.rcp | 60.00034 | 332377 | -1 | 1139 | 60.00009 | 291672 | -1 | 47037 | 60.000137 | 168404 | -1 | 27920 | 60.000202 | 346073 | -1 | 437473 | 
j30_15_1.rcp | 0.013369797 | 85 | 46 | 0 | 0.016191117 | 85 | 46 | 1 | 0.029107526 | 85 | 46 | 1 | 0.013448517 | 85 | 46 | 30 | 
j30_15_2.rcp | 0.007234476 | 57 | 47 | 0 | 0.008075238 | 57 | 47 | 0 | 0.014835225 | 57 | 47 | 0 | 0.007021353 | 57 | 47 | 9 | 
j30_15_3.rcp | 0.015391568 | 91 | 48 | 0 | 0.015802111 | 91 | 48 | 9 | 0.02893018 | 91 | 48 | 9 | 0.014033488 | 91 | 48 | 44 | 
j30_15_4.rcp | 0.00683806 | 58 | 48 | 0 | 0.008947302 | 58 | 48 | 0 | 0.015923832 | 58 | 48 | 0 | 0.007729855 | 58 | 48 | 14 | 
j30_15_5.rcp | 15.378486 | 53905 | 58 | 24042 | 12.997198 | 38655 | 58 | 36720 | 24.872952 | 38655 | 58 | 36724 | 14.569818 | 36327 | 58 | 76957 | 
j30_15_6.rcp | 0.004432965 | 33 | 67 | 0 | 0.006383172 | 33 | 67 | 1 | 0.009472575 | 33 | 67 | 1 | 0.004503547 | 33 | 67 | 6 | 
j30_15_7.rcp | 0.011920812 | 91 | 47 | 0 | 0.015512905 | 91 | 47 | 3 | 0.028128566 | 91 | 47 | 3 | 0.013267204 | 91 | 47 | 36 | 
j30_15_8.rcp | 0.024881355 | 137 | 50 | 10 | 0.029622415 | 137 | 50 | 16 | 0.055010237 | 137 | 50 | 16 | 0.024011321 | 137 | 50 | 155 | 
j30_15_9.rcp | 0.019176546 | 131 | 54 | 0 | 0.02323762 | 131 | 54 | 2 | 0.043026444 | 131 | 54 | 2 | 0.019121474 | 131 | 54 | 57 | 
j30_15_10.rcp | 0.007623341 | 66 | 65 | 0 | 0.009575963 | 66 | 65 | 6 | 0.01621971 | 66 | 65 | 6 | 0.009045833 | 66 | 65 | 12 | 
j30_16_1.rcp | 0.003158994 | 33 | 51 | 0 | 0.004470204 | 33 | 51 | 0 | 0.007466205 | 33 | 51 | 0 | 0.003854009 | 33 | 51 | 0 | 
j30_16_2.rcp | 0.003264991 | 33 | 48 | 0 | 0.003928877 | 33 | 48 | 0 | 0.007036945 | 33 | 48 | 0 | 0.003527489 | 33 | 48 | 0 | 
j30_16_3.rcp | 0.004325463 | 33 | 36 | 0 | 0.0046994 | 33 | 36 | 0 | 0.00697517 | 33 | 36 | 0 | 0.004125789 | 33 | 36 | 0 | 
j30_16_4.rcp | 0.003050037 | 33 | 47 | 0 | 0.004519254 | 33 | 47 | 0 | 0.007336311 | 33 | 47 | 0 | 0.003830649 | 33 | 47 | 0 | 
j30_16_5.rcp | 0.005381375 | 33 | 51 | 0 | 0.005713227 | 33 | 51 | 0 | 0.007552224 | 33 | 51 | 0 | 0.003752033 | 33 | 51 | 0 | 
j30_16_6.rcp | 0.003182319 | 33 | 51 | 0 | 0.004063376 | 33 | 51 | 0 | 0.007422983 | 33 | 51 | 0 | 0.003806142 | 33 | 51 | 0 | 
j30_16_7.rcp | 0.006607059 | 33 | 34 | 0 | 0.005095952 | 33 | 34 | 0 | 0.007104111 | 33 | 34 | 0 | 0.003435514 | 33 | 34 | 0 | 
j30_16_8.rcp | 0.003672282 | 33 | 44 | 0 | 0.00422091 | 33 | 44 | 0 | 0.007199278 | 33 | 44 | 0 | 0.003649525 | 33 | 44 | 0 | 
j30_16_9.rcp | 0.004451728 | 33 | 44 | 0 | 0.004828785 | 33 | 44 | 0 | 0.007288705 | 33 | 44 | 0 | 0.004201057 | 33 | 44 | 0 | 
j30_16_10.rcp | 0.003196626 | 33 | 51 | 0 | 0.005321339 | 33 | 51 | 0 | 0.007226541 | 33 | 51 | 0 | 0.003712393 | 33 | 51 | 0 | 
j30_17_1.rcp | 60.00003 | 3087570 | -1 | 4894172 | 60.000053 | 2000168 | -1 | 2772613 | 60.000065 | 1537453 | -1 | 2253915 | 60.00001 | 2030673 | -1 | 2832311 | 
j30_17_2.rcp | 6.45073E-4 | 55 | 68 | 13 | 9.13492E-4 | 55 | 68 | 14 | 0.001091595 | 55 | 68 | 14 | 8.36583E-4 | 55 | 68 | 14 | 
j30_17_3.rcp | 3.22675E-4 | 33 | 60 | 2 | 4.51259E-4 | 33 | 60 | 3 | 6.09746E-4 | 33 | 60 | 3 | 4.53651E-4 | 33 | 60 | 4 | 
j30_17_4.rcp | 0.002301774 | 91 | 49 | 49 | 0.002839664 | 91 | 49 | 50 | 0.003718813 | 91 | 49 | 50 | 0.002447273 | 91 | 49 | 48 | 
j30_17_5.rcp | 49.410522 | 1802370 | 47 | 2804103 | 60.000015 | 1449300 | -1 | 2289849 | 60.000008 | 1079139 | -1 | 1829932 | 60.00001 | 1390305 | -1 | 2439324 | 
j30_17_6.rcp | 0.001384781 | 94 | 63 | 34 | 0.001698756 | 94 | 63 | 34 | 0.00221183 | 94 | 63 | 34 | 0.00133345 | 94 | 63 | 34 | 
j30_17_7.rcp | 0.08538077 | 2751 | 57 | 8002 | 0.1130294 | 2751 | 57 | 6124 | 0.14942513 | 2751 | 57 | 6124 | 0.09512736 | 2751 | 57 | 3608 | 
j30_17_8.rcp | 0.003357248 | 165 | 61 | 96 | 0.004230649 | 165 | 61 | 118 | 0.005871885 | 165 | 61 | 118 | 0.004102315 | 165 | 61 | 130 | 
j30_17_9.rcp | 0.002368951 | 179 | 48 | 41 | 0.003523411 | 179 | 48 | 50 | 0.004143938 | 179 | 48 | 50 | 0.002868939 | 179 | 48 | 60 | 
j30_17_10.rcp | 0.001081163 | 103 | 66 | 21 | 0.001376428 | 103 | 66 | 24 | 0.00176739 | 103 | 66 | 24 | 0.001357004 | 103 | 66 | 24 | 
j30_18_1.rcp | 7.5862E-4 | 68 | 53 | 7 | 9.5663E-4 | 68 | 53 | 10 | 0.001378153 | 68 | 53 | 10 | 8.65377E-4 | 68 | 53 | 10 | 
j30_18_2.rcp | 3.88352E-4 | 33 | 55 | 2 | 4.87592E-4 | 33 | 55 | 3 | 6.78294E-4 | 33 | 55 | 3 | 4.59865E-4 | 33 | 55 | 3 | 
j30_18_3.rcp | 9.88651E-4 | 109 | 56 | 12 | 0.001345825 | 109 | 56 | 15 | 0.001843134 | 109 | 56 | 15 | 0.001346149 | 109 | 56 | 16 | 
j30_18_4.rcp | 4.25696E-4 | 33 | 70 | 6 | 5.54917E-4 | 33 | 70 | 6 | 7.11183E-4 | 33 | 70 | 6 | 5.12408E-4 | 33 | 70 | 6 | 
j30_18_5.rcp | 4.28612E-4 | 33 | 52 | 4 | 5.91536E-4 | 33 | 52 | 7 | 8.96338E-4 | 33 | 52 | 7 | 5.09978E-4 | 33 | 52 | 6 | 
j30_18_6.rcp | 8.94199E-4 | 68 | 62 | 16 | 0.001115874 | 68 | 62 | 14 | 0.001606693 | 68 | 62 | 14 | 0.001207486 | 68 | 62 | 15 | 
j30_18_7.rcp | 0.001094763 | 103 | 48 | 13 | 0.001370473 | 103 | 48 | 16 | 0.001995355 | 103 | 48 | 16 | 0.001273603 | 103 | 48 | 17 | 
j30_18_8.rcp | 4.11985E-4 | 33 | 52 | 3 | 5.17317E-4 | 33 | 52 | 3 | 6.36193E-4 | 33 | 52 | 3 | 4.25356E-4 | 33 | 52 | 4 | 
j30_18_9.rcp | 0.001206959 | 129 | 47 | 21 | 0.001693576 | 129 | 47 | 19 | 0.002336383 | 129 | 47 | 19 | 0.001693565 | 129 | 47 | 22 | 
j30_18_10.rcp | 0.08777566 | 2557 | 49 | 4463 | 0.13865563 | 2557 | 49 | 4377 | 0.17679675 | 2557 | 49 | 4377 | 0.10389472 | 2557 | 49 | 3528 | 
j30_19_1.rcp | 0.001375195 | 96 | 40 | 7 | 0.001561807 | 96 | 40 | 18 | 0.002161185 | 96 | 40 | 18 | 0.001331109 | 96 | 40 | 21 | 
j30_19_2.rcp | 3.22367E-4 | 33 | 58 | 2 | 4.3513E-4 | 33 | 58 | 2 | 6.29596E-4 | 33 | 58 | 2 | 3.94283E-4 | 33 | 58 | 2 | 
j30_19_3.rcp | 3.51873E-4 | 33 | 83 | 2 | 4.52896E-4 | 33 | 83 | 3 | 5.76267E-4 | 33 | 83 | 3 | 3.99343E-4 | 33 | 83 | 3 | 
j30_19_4.rcp | 3.01705E-4 | 33 | 39 | 3 | 4.02573E-4 | 33 | 39 | 6 | 5.56843E-4 | 33 | 39 | 6 | 3.69782E-4 | 33 | 39 | 6 | 
j30_19_5.rcp | 9.041E-4 | 70 | 48 | 7 | 0.001199232 | 70 | 48 | 9 | 0.001565202 | 70 | 48 | 9 | 0.001862835 | 70 | 48 | 15 | 
j30_19_6.rcp | 7.76944E-4 | 76 | 49 | 10 | 0.00110993 | 76 | 49 | 9 | 0.001315757 | 76 | 49 | 9 | 9.06235E-4 | 76 | 49 | 9 | 
j30_19_7.rcp | 4.76586E-4 | 33 | 57 | 7 | 6.21439E-4 | 33 | 57 | 10 | 8.62265E-4 | 33 | 57 | 10 | 5.91438E-4 | 33 | 57 | 11 | 
j30_19_8.rcp | 9.25969E-4 | 93 | 55 | 5 | 0.001188151 | 93 | 55 | 8 | 0.001651206 | 93 | 55 | 8 | 0.001108146 | 93 | 55 | 14 | 
j30_19_9.rcp | 5.11126E-4 | 46 | 38 | 8 | 6.67253E-4 | 46 | 38 | 11 | 9.93342E-4 | 46 | 38 | 11 | 5.95352E-4 | 46 | 38 | 12 | 
j30_19_10.rcp | 3.82709E-4 | 33 | 47 | 4 | 5.09892E-4 | 33 | 47 | 4 | 6.90219E-4 | 33 | 47 | 4 | 4.61424E-4 | 33 | 47 | 4 | 
j30_20_1.rcp | 2.89303E-4 | 33 | 57 | 0 | 3.82864E-4 | 33 | 57 | 0 | 5.80643E-4 | 33 | 57 | 0 | 3.53815E-4 | 33 | 57 | 0 | 
j30_20_2.rcp | 3.16572E-4 | 33 | 70 | 0 | 3.96916E-4 | 33 | 70 | 0 | 5.53513E-4 | 33 | 70 | 0 | 4.19831E-4 | 33 | 70 | 0 | 
j30_20_3.rcp | 2.92047E-4 | 33 | 49 | 0 | 4.02573E-4 | 33 | 49 | 0 | 5.34601E-4 | 33 | 49 | 0 | 3.46642E-4 | 33 | 49 | 0 | 
j30_20_4.rcp | 3.14198E-4 | 33 | 43 | 0 | 3.87368E-4 | 33 | 43 | 0 | 5.02603E-4 | 33 | 43 | 0 | 3.3091E-4 | 33 | 43 | 0 | 
j30_20_5.rcp | 2.89136E-4 | 33 | 61 | 0 | 3.76988E-4 | 33 | 61 | 0 | 5.42584E-4 | 33 | 61 | 0 | 3.63488E-4 | 33 | 61 | 0 | 
j30_20_6.rcp | 2.8612E-4 | 33 | 51 | 0 | 3.59547E-4 | 33 | 51 | 0 | 5.04548E-4 | 33 | 51 | 0 | 3.39926E-4 | 33 | 51 | 0 | 
j30_20_7.rcp | 2.89288E-4 | 33 | 42 | 0 | 3.71228E-4 | 33 | 42 | 0 | 4.89813E-4 | 33 | 42 | 0 | 3.30763E-4 | 33 | 42 | 0 | 
j30_20_8.rcp | 2.81193E-4 | 33 | 51 | 0 | 3.73105E-4 | 33 | 51 | 0 | 5.43615E-4 | 33 | 51 | 0 | 3.66904E-4 | 33 | 51 | 0 | 
j30_20_9.rcp | 2.9227E-4 | 33 | 41 | 0 | 3.82664E-4 | 33 | 41 | 0 | 5.63697E-4 | 33 | 41 | 0 | 3.70814E-4 | 33 | 41 | 0 | 
j30_20_10.rcp | 3.09394E-4 | 33 | 37 | 0 | 4.2888E-4 | 33 | 37 | 0 | 5.8413E-4 | 33 | 37 | 0 | 3.95121E-4 | 33 | 37 | 0 | 
j30_21_1.rcp | 60.000042 | 998067 | -1 | 1294725 | 60.000004 | 999785 | -1 | 896533 | 60.000065 | 651235 | -1 | 600891 | 60.000034 | 1121247 | -1 | 1120813 | 
j30_21_2.rcp | 60.000008 | 926447 | -1 | 1768575 | 60.000065 | 629892 | -1 | 1266727 | 60.000088 | 446976 | -1 | 928778 | 60.000267 | 628268 | -1 | 1163484 | 
j30_21_3.rcp | 60.00001 | 1304866 | -1 | 1297904 | 60.00005 | 926963 | -1 | 1031238 | 60.000122 | 687618 | -1 | 758484 | 60.000072 | 964796 | -1 | 940145 | 
j30_21_4.rcp | 60.0001 | 490443 | -1 | 1324018 | 60.000256 | 325440 | -1 | 925909 | 60.000416 | 231653 | -1 | 649861 | 60.000175 | 291359 | -1 | 875157 | 
j30_21_5.rcp | 60.000084 | 439743 | -1 | 2117980 | 60.000233 | 397058 | -1 | 1134233 | 60.000336 | 275383 | -1 | 833435 | 60.000042 | 364151 | -1 | 1178714 | 
j30_21_6.rcp | 60.000034 | 802255 | -1 | 1958072 | 60.00044 | 656079 | -1 | 1123999 | 60.00024 | 432678 | -1 | 741637 | 60.000027 | 691999 | -1 | 1425061 | 
j30_21_7.rcp | 60.00007 | 1423986 | -1 | 1292589 | 60.000084 | 1017181 | -1 | 776423 | 60.000023 | 683991 | -1 | 521884 | 60.000076 | 1126590 | -1 | 1477919 | 
j30_21_8.rcp | 39.09224 | 311023 | 62 | 891145 | 52.573627 | 305835 | 62 | 812116 | 60.0001 | 247273 | -1 | 658044 | 66.21561 | 232485 | -1 | 668764 | 
j30_21_9.rcp | 60.00002 | 678786 | -1 | 1865744 | 60.000084 | 715519 | -1 | 1166832 | 60.00006 | 477184 | -1 | 778548 | 60.00007 | 783337 | -1 | 1026768 | 
j30_21_10.rcp | 60.00007 | 1310295 | -1 | 1518259 | 60.000088 | 961181 | -1 | 1017377 | 60.000034 | 691694 | -1 | 714315 | 60.00006 | 863558 | -1 | 873368 | 
j30_22_1.rcp | 0.012592429 | 252 | 42 | 4 | 0.015353674 | 252 | 42 | 86 | 0.02515023 | 252 | 42 | 86 | 0.012225881 | 252 | 42 | 137 | 
j30_22_2.rcp | 0.001147332 | 33 | 45 | 2 | 0.001440712 | 33 | 45 | 3 | 0.003249187 | 33 | 45 | 3 | 0.001273648 | 33 | 45 | 4 | 
j30_22_3.rcp | 0.002932922 | 70 | 63 | 4 | 0.003652301 | 70 | 63 | 6 | 0.004920588 | 70 | 63 | 6 | 0.002659904 | 70 | 63 | 12 | 
j30_22_4.rcp | 0.003377421 | 85 | 42 | 4 | 0.004604204 | 85 | 42 | 10 | 0.007552717 | 85 | 42 | 10 | 0.004095383 | 85 | 42 | 24 | 
j30_22_5.rcp | 0.003259988 | 68 | 52 | 11 | 0.004425302 | 68 | 52 | 17 | 0.007111742 | 68 | 52 | 17 | 0.004022262 | 68 | 52 | 29 | 
j30_22_6.rcp | 60.00004 | 753049 | -1 | 439309 | 60.00005 | 674694 | -1 | 371592 | 60.000046 | 391890 | -1 | 224653 | 60.000008 | 641368 | -1 | 638646 | 
j30_22_7.rcp | 60.00025 | 617279 | -1 | 491943 | 60.00007 | 402967 | -1 | 503293 | 60.000206 | 249838 | -1 | 307531 | 60.000237 | 407584 | -1 | 779334 | 
j30_22_8.rcp | 60.00008 | 677116 | -1 | 439706 | 60.000107 | 520693 | -1 | 698220 | 60.000015 | 305345 | -1 | 437545 | 60.00004 | 494607 | -1 | 798887 | 
j30_22_9.rcp | 0.002285419 | 33 | 76 | 4 | 0.001706805 | 33 | 76 | 4 | 0.00230816 | 33 | 76 | 4 | 0.001483256 | 33 | 76 | 4 | 
j30_22_10.rcp | 0.015100553 | 268 | 55 | 76 | 0.021369984 | 268 | 55 | 130 | 0.033721607 | 268 | 55 | 130 | 0.017184276 | 268 | 55 | 220 | 
j30_23_1.rcp | 0.002235354 | 66 | 63 | 3 | 0.003982268 | 66 | 63 | 9 | 0.004498478 | 66 | 63 | 9 | 0.002647194 | 66 | 63 | 15 | 
j30_23_2.rcp | 0.001335059 | 33 | 53 | 0 | 0.001842117 | 33 | 53 | 2 | 0.00256526 | 33 | 53 | 2 | 0.001354013 | 33 | 53 | 3 | 
j30_23_3.rcp | 0.001137329 | 33 | 46 | 2 | 0.001477705 | 33 | 46 | 4 | 0.002282596 | 33 | 46 | 4 | 0.001363223 | 33 | 46 | 7 | 
j30_23_4.rcp | 0.002887749 | 76 | 65 | 11 | 0.004284214 | 76 | 65 | 17 | 0.006321203 | 76 | 65 | 17 | 0.006182301 | 76 | 65 | 30 | 
j30_23_5.rcp | 0.00264742 | 56 | 52 | 1 | 0.003108067 | 56 | 52 | 6 | 0.004600013 | 56 | 52 | 6 | 0.002659596 | 56 | 52 | 10 | 
j30_23_6.rcp | 0.004847105 | 115 | 48 | 4 | 0.005786541 | 115 | 48 | 11 | 0.009070883 | 115 | 48 | 11 | 0.005026642 | 115 | 48 | 25 | 
j30_23_7.rcp | 0.007011227 | 158 | 60 | 26 | 0.009438616 | 158 | 60 | 36 | 0.014103401 | 158 | 60 | 36 | 0.009132191 | 158 | 60 | 42 | 
j30_23_8.rcp | 0.004181621 | 97 | 48 | 13 | 0.005307828 | 97 | 48 | 18 | 0.008477606 | 97 | 48 | 18 | 0.004653074 | 97 | 48 | 29 | 
j30_23_9.rcp | 0.006036045 | 140 | 63 | 13 | 0.007799148 | 140 | 63 | 27 | 0.012246337 | 140 | 63 | 27 | 0.006824666 | 140 | 63 | 37 | 
j30_23_10.rcp | 0.001005917 | 33 | 61 | 1 | 0.001856145 | 33 | 61 | 4 | 0.002350056 | 33 | 61 | 4 | 0.00237508 | 33 | 61 | 4 | 
j30_24_1.rcp | 8.6432E-4 | 33 | 53 | 0 | 0.001265141 | 33 | 53 | 0 | 0.001900938 | 33 | 53 | 0 | 0.00107236 | 33 | 53 | 0 | 
j30_24_2.rcp | 0.001165151 | 33 | 58 | 0 | 0.001603964 | 33 | 58 | 0 | 0.002306204 | 33 | 58 | 0 | 0.001238282 | 33 | 58 | 0 | 
j30_24_3.rcp | 9.55184E-4 | 33 | 69 | 0 | 0.001273631 | 33 | 69 | 0 | 0.002162797 | 33 | 69 | 0 | 0.001140151 | 33 | 69 | 0 | 
j30_24_4.rcp | 8.75638E-4 | 33 | 53 | 0 | 0.001239932 | 33 | 53 | 0 | 0.002033209 | 33 | 53 | 0 | 0.001067945 | 33 | 53 | 0 | 
j30_24_5.rcp | 8.87743E-4 | 33 | 51 | 0 | 0.001243484 | 33 | 51 | 0 | 0.002074009 | 33 | 51 | 0 | 0.001102015 | 33 | 51 | 0 | 
j30_24_6.rcp | 9.12064E-4 | 33 | 56 | 0 | 0.001278619 | 33 | 56 | 0 | 0.001933578 | 33 | 56 | 0 | 0.001138518 | 33 | 56 | 0 | 
j30_24_7.rcp | 8.54738E-4 | 33 | 44 | 0 | 0.001182418 | 33 | 44 | 0 | 0.001844773 | 33 | 44 | 0 | 0.001055123 | 33 | 44 | 0 | 
j30_24_8.rcp | 8.5198E-4 | 33 | 38 | 0 | 0.001169152 | 33 | 38 | 0 | 0.00180541 | 33 | 38 | 0 | 0.001038497 | 33 | 38 | 0 | 
j30_24_9.rcp | 8.89982E-4 | 33 | 43 | 0 | 0.001198069 | 33 | 43 | 0 | 0.002029594 | 33 | 43 | 0 | 0.001059393 | 33 | 43 | 0 | 
j30_24_10.rcp | 8.53734E-4 | 33 | 53 | 0 | 0.001207 | 33 | 53 | 0 | 0.001852659 | 33 | 53 | 0 | 0.001068183 | 33 | 53 | 0 | 
j30_25_1.rcp | 60.00016 | 421036 | -1 | 656884 | 60.000473 | 332436 | -1 | 553800 | 60.00081 | 215347 | -1 | 374836 | 60.000355 | 304802 | -1 | 575560 | 
j30_25_2.rcp | 60.000034 | 587702 | -1 | 1007543 | 60.000114 | 478398 | -1 | 721350 | 60.000095 | 305913 | -1 | 463847 | 60.000027 | 525172 | -1 | 746191 | 
j30_25_3.rcp | 60.00005 | 566772 | -1 | 754637 | 60.00001 | 451411 | -1 | 552545 | 60.00023 | 285511 | -1 | 345672 | 60.000153 | 469335 | -1 | 626537 | 
j30_25_4.rcp | 60.00001 | 489767 | -1 | 1201304 | 60.000217 | 366804 | -1 | 913082 | 60.000282 | 244431 | -1 | 604385 | 60.000153 | 380999 | -1 | 989827 | 
j30_25_5.rcp | 60.00001 | 337583 | -1 | 568298 | 60.00017 | 303197 | -1 | 344393 | 60.000626 | 182672 | -1 | 218710 | 60.000164 | 285564 | -1 | 405987 | 
j30_25_6.rcp | 60.00002 | 332774 | -1 | 574458 | 60.000034 | 269328 | -1 | 434026 | 60.00016 | 162853 | -1 | 265519 | 60.000088 | 255016 | -1 | 493783 | 
j30_25_7.rcp | 60.000076 | 621176 | -1 | 791895 | 60.000248 | 464277 | -1 | 645102 | 60.00013 | 303302 | -1 | 407033 | 60.00014 | 511559 | -1 | 799632 | 
j30_25_8.rcp | 60.00004 | 350069 | -1 | 773340 | 60.000076 | 272439 | -1 | 631838 | 60.00004 | 170698 | -1 | 399500 | 60.000072 | 263861 | -1 | 668905 | 
j30_25_9.rcp | 60.000023 | 697702 | -1 | 1358556 | 60.000015 | 554374 | -1 | 943703 | 60.000195 | 376042 | -1 | 637785 | 60.000065 | 596603 | -1 | 1081730 | 
j30_25_10.rcp | 60.000134 | 293554 | -1 | 701141 | 60.000084 | 271555 | -1 | 494639 | 60.000435 | 180804 | -1 | 308082 | 60.00007 | 260559 | -1 | 524455 | 
j30_26_1.rcp | 0.79229647 | 4768 | 59 | 7802 | 0.77828443 | 4050 | 59 | 8268 | 1.3068918 | 4050 | 59 | 8193 | 0.74782866 | 3690 | 59 | 8812 | 
j30_26_2.rcp | 0.003145824 | 33 | 40 | 0 | 0.003654123 | 33 | 40 | 3 | 0.006617823 | 33 | 40 | 3 | 0.002978011 | 33 | 40 | 17 | 
j30_26_3.rcp | 0.0051817 | 56 | 58 | 6 | 0.006280649 | 56 | 58 | 12 | 0.010567611 | 56 | 58 | 12 | 0.005564639 | 56 | 58 | 21 | 
j30_26_4.rcp | 0.005442475 | 58 | 62 | 3 | 0.00740068 | 58 | 62 | 13 | 0.011344051 | 58 | 62 | 13 | 0.005716579 | 58 | 62 | 32 | 
j30_26_5.rcp | 60.00004 | 486360 | -1 | 331992 | 60.000046 | 384506 | -1 | 343700 | 60.000065 | 233484 | -1 | 212166 | 60.000175 | 407238 | -1 | 446634 | 
j30_26_6.rcp | 11.771332 | 53220 | 53 | 49218 | 14.75132 | 53212 | 53 | 66278 | 25.762688 | 53212 | 53 | 65654 | 18.104881 | 53184 | 53 | 112108 | 
j30_26_7.rcp | 0.017044544 | 164 | 56 | 16 | 0.02108767 | 164 | 56 | 40 | 0.036236208 | 164 | 56 | 40 | 0.019884003 | 162 | 56 | 103 | 
j30_26_8.rcp | 0.009475963 | 80 | 66 | 12 | 0.014856592 | 80 | 66 | 28 | 0.020807518 | 80 | 66 | 28 | 0.00981334 | 80 | 66 | 67 | 
j30_26_9.rcp | 0.77982545 | 3509 | 43 | 2508 | 0.8971 | 3509 | 43 | 3675 | 1.6208656 | 3509 | 43 | 3675 | 1.0763679 | 3489 | 43 | 6080 | 
j30_26_10.rcp | 0.019037198 | 167 | 49 | 3 | 0.024079692 | 167 | 49 | 21 | 0.037099 | 167 | 49 | 21 | 0.02056714 | 167 | 49 | 81 | 
j30_27_1.rcp | 0.014120153 | 110 | 43 | 4 | 0.012414511 | 110 | 43 | 12 | 0.021005685 | 110 | 43 | 12 | 0.010941425 | 110 | 43 | 30 | 
j30_27_2.rcp | 0.00501439 | 57 | 58 | 0 | 0.006712239 | 57 | 58 | 3 | 0.011331065 | 57 | 58 | 3 | 0.005570371 | 57 | 58 | 22 | 
j30_27_3.rcp | 0.012165992 | 114 | 60 | 0 | 0.013106685 | 114 | 60 | 5 | 0.023064712 | 114 | 60 | 5 | 0.010912499 | 114 | 60 | 20 | 
j30_27_4.rcp | 0.009620232 | 121 | 64 | 6 | 0.012684958 | 121 | 64 | 16 | 0.020384444 | 121 | 64 | 16 | 0.010887047 | 119 | 64 | 29 | 
j30_27_5.rcp | 0.019005544 | 165 | 49 | 2 | 0.020026458 | 165 | 49 | 10 | 0.03352 | 165 | 49 | 10 | 0.018238042 | 165 | 49 | 61 | 
j30_27_6.rcp | 0.011722419 | 132 | 59 | 4 | 0.013026083 | 132 | 59 | 8 | 0.021462504 | 132 | 59 | 8 | 0.010608996 | 132 | 59 | 18 | 
j30_27_7.rcp | 0.015066049 | 139 | 49 | 0 | 0.014889116 | 139 | 49 | 2 | 0.02628559 | 139 | 49 | 2 | 0.015162432 | 139 | 49 | 44 | 
j30_27_8.rcp | 0.008841132 | 105 | 66 | 7 | 0.011263053 | 105 | 66 | 15 | 0.017747909 | 105 | 66 | 15 | 0.009112856 | 105 | 66 | 25 | 
j30_27_9.rcp | 0.008468298 | 99 | 55 | 1 | 0.011417906 | 99 | 55 | 16 | 0.017972887 | 99 | 55 | 16 | 0.009391795 | 99 | 55 | 20 | 
j30_27_10.rcp | 0.00953562 | 123 | 62 | 0 | 0.013362422 | 123 | 62 | 4 | 0.020815296 | 123 | 62 | 4 | 0.011331436 | 123 | 62 | 24 | 
j30_28_1.rcp | 0.003414183 | 33 | 69 | 0 | 0.002943135 | 33 | 69 | 0 | 0.004594089 | 33 | 69 | 0 | 0.002583144 | 33 | 69 | 0 | 
j30_28_2.rcp | 0.001969096 | 33 | 57 | 0 | 0.002882299 | 33 | 57 | 0 | 0.004581014 | 33 | 57 | 0 | 0.00269516 | 33 | 57 | 0 | 
j30_28_3.rcp | 0.002293625 | 33 | 40 | 0 | 0.002644338 | 33 | 40 | 0 | 0.004802961 | 33 | 40 | 0 | 0.002495464 | 33 | 40 | 0 | 
j30_28_4.rcp | 0.002412102 | 33 | 49 | 0 | 0.002704338 | 33 | 49 | 0 | 0.004520495 | 33 | 49 | 0 | 0.002241492 | 33 | 49 | 0 | 
j30_28_5.rcp | 0.002639495 | 33 | 73 | 0 | 0.003465505 | 33 | 73 | 0 | 0.005495743 | 33 | 73 | 0 | 0.002592663 | 33 | 73 | 0 | 
j30_28_6.rcp | 0.002192183 | 33 | 55 | 0 | 0.002897793 | 33 | 55 | 0 | 0.005868929 | 33 | 55 | 0 | 0.002513612 | 33 | 55 | 0 | 
j30_28_7.rcp | 0.002214616 | 33 | 48 | 0 | 0.002904491 | 33 | 48 | 0 | 0.004698993 | 33 | 48 | 0 | 0.002467839 | 33 | 48 | 0 | 
j30_28_8.rcp | 0.002407655 | 33 | 53 | 0 | 0.003493807 | 33 | 53 | 0 | 0.004889592 | 33 | 53 | 0 | 0.002821712 | 33 | 53 | 0 | 
j30_28_9.rcp | 0.002465334 | 33 | 62 | 0 | 0.002721509 | 33 | 62 | 0 | 0.00469464 | 33 | 62 | 0 | 0.002323497 | 33 | 62 | 0 | 
j30_28_10.rcp | 0.002231546 | 33 | 59 | 0 | 0.003348526 | 33 | 59 | 0 | 0.004812495 | 33 | 59 | 0 | 0.002781473 | 33 | 59 | 0 | 
j30_29_1.rcp | 60.000088 | 431089 | -1 | 586075 | 60.00018 | 357456 | -1 | 516645 | 60.00034 | 219904 | -1 | 315236 | 60.00006 | 396752 | -1 | 610092 | 
j30_29_2.rcp | 60.000065 | 284485 | -1 | 527862 | 60.00009 | 268844 | -1 | 420988 | 60.000027 | 162689 | -1 | 234114 | 60.000156 | 279935 | -1 | 511588 | 
j30_29_3.rcp | 60.000134 | 253025 | -1 | 523616 | 60.00006 | 238067 | -1 | 432990 | 60.00003 | 138063 | -1 | 252887 | 60.00001 | 196809 | -1 | 491797 | 
j30_29_4.rcp | 60.0001 | 298047 | -1 | 751967 | 60.00014 | 272125 | -1 | 628582 | 60.000122 | 170192 | -1 | 380963 | 60.000275 | 270895 | -1 | 649809 | 
